object_id,lmax,error
6592,32,2.189321389094054
6592,36,2.0696278924941054
434,4,6.131164118983341
434,8,3.8511668427952266
434,12,3.030164732288387
434,16,2.5752905130100143
434,20,2.257008129220425
434,24,2.1068630927578487
434,28,1.9280350848267276
434,32,1.814484287694725
434,36,1.7107452569130228
5669,4,6.8850329159644605
5669,8,4.294606587975182
5669,12,3.255143183061268
5669,16,2.7492662045944547
5669,20,2.4510132428445557
5669,24,2.1744044379157503
5669,28,1.986676320067971
5669,32,1.8723809556311823
5669,36,1.796181669082701
7903,4,8.676881835473978
7903,8,4.962412104152945
7903,12,3.814756602599082
7903,16,3.1683809842986776
7903,20,2.791466420300143
7903,24,2.4718780889291185
7903,28,2.2724942185815333
7903,32,2.154134936951811
7903,36,2.0390393713076307
3181,4,6.833197988593659
3181,8,4.233990454353819
3181,12,3.2516804937496744
3181,16,2.706894916705969
3181,20,2.447738150371689
3181,24,2.225616543273707
3181,28,2.048478227661998
3181,32,1.9503414640181669
3181,36,1.8381526300747757
7226,4,7.988951388623617
7226,8,4.619473890814013
7226,12,3.6000059866046503
7226,16,2.974825814292541
7226,20,2.5953648648760765
7226,24,2.353599736017154
7226,28,2.1876859274447225
7226,32,2.066156029599983
7226,36,1.953145438467694
5728,4,10.259324708515386
5728,8,5.920525071821867
5728,12,4.370036829070226
5728,16,3.593079206389122
5728,20,3.1643202941587494
5728,24,2.8864360787349486
5728,28,2.6695000900413284
5728,32,2.4816222823413843
5728,36,2.375981960898274
65,4,6.77386173420401
65,8,4.14523432104401
65,12,3.1824036417319186
65,16,2.62746232801494
65,20,2.3688294155315255
65,24,2.190483285978714
65,28,2.027718285277471
65,32,1.9361193428894579
65,36,1.825647474718513
5233,4,6.2549977557060945
5233,8,3.9348150113556413
5233,12,3.0708584595330843
5233,16,2.6404878475282825
5233,20,2.332541644254257
5233,24,2.17767453633158
5233,28,2.0372595806206903
5233,32,1.8935732149400002
5233,36,1.800664388412717
7235,4,7.800577307241222
7235,8,4.800396856367819
7235,12,3.697417236092026
7235,16,3.115850787036559
7235,20,2.749872487876797
7235,24,2.4787820600375112
7235,28,2.2865285598816136
7235,32,2.1718130273454963
7235,36,2.0254504538247375
3072,4,7.240198115522477
3072,8,4.576609991725147
3072,12,3.4326130092871923
3072,16,2.887422988375023
3072,20,2.5630364382866055
3072,24,2.3421487944266794
3072,28,2.161972514092318
3072,32,2.013610808759728
3072,36,1.9300050813821308
694,4,7.873729736296213
694,8,4.666881634089929
694,12,3.513291269369764
694,16,2.9440041059302233
694,20,2.5593885833265144
694,24,2.392205042165422
694,28,2.1867907905614037
694,32,2.059806505330253
694,36,1.9306267950489022
170,4,7.162364971015539
170,8,4.272029260112635
170,12,3.2642276202144402
170,16,2.797277145976689
170,20,2.487148983541714
170,24,2.220513509205768
170,28,2.067337941343095
170,32,1.9590378619270075
170,36,1.847346956989538
5879,4,8.011888014888353
5879,8,5.039542155958421
5879,12,3.7468642571283675
5879,16,3.1025124604485743
5879,20,2.6672560327049353
5879,24,2.4417082873551395
5879,28,2.3263396176076463
5879,32,2.144019076508787
5879,36,2.035449810064467
1287,4,9.521403877100008
1287,8,5.434904858675653
1287,12,4.114925930853779
1287,16,3.3865582045067697
1287,20,2.9544418078619565
1287,24,2.654914972695057
1287,28,2.4422540810755087
1287,32,2.2674233065291225
1287,36,2.1854141728364542
7253,4,6.960108018918645
7253,8,4.257177135130521
7253,12,3.291480384739493
7253,16,2.7762239911615523
7253,20,2.4730579031554836
7253,24,2.280805185746169
7253,28,2.104589338967196
7253,32,1.971535077663525
7253,36,1.8565198523843571
5787,4,7.442916742103697
5787,8,4.5612663430302165
5787,12,3.500873801121707
5787,16,2.954895216415943
5787,20,2.5967718247041955
5787,24,2.343117067583819
5787,28,2.1131202488167418
5787,32,2.0409028477860667
5787,36,1.9375777305998527
8507,4,7.479074481678923
8507,8,4.625393558771466
8507,12,3.6177999267210343
8507,16,3.037962139876302
8507,20,2.6648291581681844
8507,24,2.414082089400561
8507,28,2.290246297420658
8507,32,2.097345792208205
8507,36,1.9980160009549877
2395,4,7.239358722610369
2395,8,4.43388218240382
2395,12,3.339129655165055
2395,16,2.7954530946150085
2395,20,2.509983173345612
2395,24,2.3262839715492105
2395,28,2.1054748566465338
2395,32,1.97974466479079
2395,36,1.8546743264353898
3648,4,7.162490035155042
3648,8,4.359302509877812
3648,12,3.3245243935185016
3648,16,2.8645053861725156
3648,20,2.5022661658807115
3648,24,2.267579612651214
3648,28,2.104123083368278
3648,32,1.9776657406367208
3648,36,1.8553786558532053
2867,4,6.546064748997072
2867,8,4.070494937546559
2867,12,3.1109769481065705
2867,16,2.6417031976358256
2867,20,2.4138300553923093
2867,24,2.1887456354814923
2867,28,2.0280918779825474
2867,32,1.8660783627950932
2867,36,1.7906116167806185
5313,4,9.096513923578314
5313,8,5.264489147025624
5313,12,4.001261697834106
5313,16,3.297324991574774
5313,20,2.9134393246316117
5313,24,2.657986863008882
5313,28,2.4033341174201337
5313,32,2.268027583909629
5313,36,2.11963903215375
4876,4,7.549050496596773
4876,8,4.57919819352757
4876,12,3.5027348625771437
4876,16,2.926718349530103
4876,20,2.553586408904142
4876,24,2.3479462697673172
4876,28,2.2004262295395725
4876,32,2.0751774318634264
4876,36,1.9876021145587404
3281,4,6.643524237657329
3281,8,4.037937512998503
3281,12,3.169441238501354
3281,16,2.719545191211539
3281,20,2.4241680309029703
3281,24,2.158694857759676
3281,28,2.0448769676309926
3281,32,1.92659505677117
3281,36,1.8289713265504377
5515,4,7.833951381706775
5515,8,4.7021247632840595
5515,12,3.5988358159161153
5515,16,3.031539442325126
5515,20,2.706113656500427
5515,24,2.446750939214796
5515,28,2.209812365445165
5515,32,2.067030222113287
5515,36,1.9850835667176254
6172,4,6.41686772851389
6172,8,4.000173874260208
6172,12,3.15548404549054
6172,16,2.6943840110102117
6172,20,2.3805259196632043
6172,24,2.193781073843717
6172,28,2.044648510063152
6172,32,1.8960774840832129
6172,36,1.7979986599261146
8350,4,6.381631551790028
8350,8,4.193663018456563
8350,12,3.225869517178756
8350,16,2.7468125057867714
8350,20,2.3827563911867027
8350,24,2.2336631920235246
8350,28,2.061513111641516
8350,32,1.9556574027823748
8350,36,1.825301313173338
4102,4,6.815393829621477
4102,8,4.178025531812472
4102,12,3.1936803233595414
4102,16,2.7395962433326924
4102,20,2.4197862590543937
4102,24,2.233526354724245
4102,28,2.0887584313611542
4102,32,1.964930368661242
4102,36,1.8473724273806191
7790,4,6.413701899943637
7790,8,4.121018942582881
7790,12,3.1185785521306597
7790,16,2.7455781350945507
7790,20,2.389854695495377
7790,24,2.1754646351571374
7790,28,2.0028781678889587
7790,32,1.891729627018873
7790,36,1.7893093949449588
9471,4,6.02543014240505
9471,8,3.8776793134600176
9471,12,3.013540537698542
9471,16,2.61225774569357
9471,20,2.3502515509331947
9471,24,2.1522028345512894
9471,28,2.002398442422027
9471,32,1.8453995638954312
9471,36,1.7770308174849407
8656,4,7.316392453020413
8656,8,4.501892676567306
8656,12,3.4913866171007695
8656,16,2.900318994821008
8656,20,2.5904548305380386
8656,24,2.34403039619191
8656,28,2.1472110906774367
8656,32,2.041914510213516
8656,36,1.9256421326167985
3244,4,6.972541942811846
3244,8,4.311340259340236
3244,12,3.3064812792072282
3244,16,2.8296861499781363
3244,20,2.5283519847751967
3244,24,2.2884035205903825
3244,28,2.103970999473051
3244,32,1.9668272963771125
3244,36,1.8821167548691182
1416,4,5.969631260124439
1416,8,3.811807594677292
1416,12,3.029091029889136
1416,16,2.640944242297053
1416,20,2.28031725513867
1416,24,2.093208295688089
1416,28,1.9118296270061368
1416,32,1.8225284786258649
1416,36,1.7320477456354417
8367,4,6.745477087066793
8367,8,4.2391932664817205
8367,12,3.3403306836438817
8367,16,2.736654087900357
8367,20,2.475669093988834
8367,24,2.256675332246564
8367,28,2.074232891994186
8367,32,1.9605015988225067
8367,36,1.8535128635968352
6003,4,6.600148541082665
6003,8,4.113212900701321
6003,12,3.189611529391374
6003,16,2.7823612538096656
6003,20,2.5433830251314213
6003,24,2.2871539078477454
6003,28,2.041985942573096
6003,32,1.9335268371944565
6003,36,1.8261834096008918
2485,4,6.67436610776339
2485,8,4.30074023426687
2485,12,3.337874369922551
2485,16,2.848122416783619
2485,20,2.5199514992834238
2485,24,2.292312150069375
2485,28,2.1135050003142046
2485,32,2.004600280677039
2485,36,1.8910689725130716
4938,4,6.3719953856745635
4938,8,4.118081437342825
4938,12,3.1451672355557094
4938,16,2.613440018362588
4938,20,2.2901728351855164
4938,24,2.156661532193681
4938,28,2.0073327144629833
4938,32,1.8656633247023977
4938,36,1.7706193366848508
6528,4,7.437210840730572
6528,8,4.514874210322247
6528,12,3.4338383626335327
6528,16,2.9269336232567986
6528,20,2.545628715312641
6528,24,2.3307258107688726
6528,28,2.1641245556722106
6528,32,2.004058265268974
6528,36,1.9138172632679156
7073,4,7.291226820616926
7073,8,4.528281943048807
7073,12,3.4615007472691564
7073,16,2.9581362199911934
7073,20,2.5927997286095024
7073,24,2.2980375543055755
7073,28,2.158550421478965
7073,32,2.0321531069170127
7073,36,1.895319375667059
1682,4,6.775191484690698
1682,8,4.162324381717939
1682,12,3.223035341971473
1682,16,2.714895639630241
1682,20,2.4517898750251566
1682,24,2.2138522576494433
1682,28,2.0324709560791883
1682,32,1.9359864461104257
1682,36,1.8293852838462108
5353,4,7.058041987045152
5353,8,4.140937889330965
5353,12,3.2538018171534557
5353,16,2.7634755774548805
5353,20,2.4438261216668407
5353,24,2.2328796538513527
5353,28,2.0619897483059124
5353,32,1.9220591919341765
5353,36,1.820644369204481
5714,4,7.518917271977659
5714,8,4.370689207885906
5714,12,3.329914720265635
5714,16,2.7718277290383124
5714,20,2.5087856570961278
5714,24,2.2590991196110024
5714,28,2.105109431375046
5714,32,1.9820011317363948
5714,36,1.85696506704998
8022,4,6.255006159921698
8022,8,3.9087892902247185
8022,12,3.0755672156024674
8022,16,2.6113335936549222
8022,20,2.3736299187484327
8022,24,2.1597032459699492
8022,28,2.010091005023203
8022,32,1.887320611026847
8022,36,1.7882354315543563
7840,4,8.045008746512579
7840,8,4.88092471840734
7840,12,3.7296050200460877
7840,16,3.1147854094492784
7840,20,2.773630020754647
7840,24,2.518972088539481
7840,28,2.311858318495019
7840,32,2.1793451905744203
7840,36,2.085719678891976
3270,4,7.21026670388303
3270,8,4.451664829913939
3270,12,3.3906901312926117
3270,16,2.87967690614067
3270,20,2.566822703514715
3270,24,2.359615636925048
3270,28,2.1725548115258593
3270,32,1.99336578156488
3270,36,1.9039099779543087
6403,4,6.418998474114272
6403,8,4.015742604340435
6403,12,3.1453381832970084
6403,16,2.583610632786521
6403,20,2.3831139627091864
6403,24,2.1381993962886408
6403,28,2.0466318127398417
6403,32,1.9053821358283196
6403,36,1.8261709626193892
2231,4,7.279402135784477
2231,8,4.420767961535126
2231,12,3.34087438913285
2231,16,2.868114272063784
2231,20,2.536549648804909
2231,24,2.28067913413389
2231,28,2.0939421742656585
2231,32,1.9616749849711441
2231,36,1.8715740257727524
4045,4,5.6726428557918105
4045,8,3.743810947524421
4045,12,2.942222736833482
4045,16,2.4882096276487133
4045,20,2.138716416291634
4045,24,2.063612516319343
4045,28,1.8922324527724739
4045,32,1.80218889068719
4045,36,1.6992212950360603
7739,4,6.048554747730625
7739,8,3.874494334966286
7739,12,2.975428204709602
7739,16,2.465391600295299
7739,20,2.2482590388944033
7739,24,2.055201509256076
7739,28,1.960661763926329
7739,32,1.8220718015271324
7739,36,1.7136625380110313
2207,4,6.328865841877471
2207,8,3.9442033710988644
2207,12,3.1356739199272865
2207,16,2.6366491415145488
2207,20,2.327041149576367
2207,24,2.1331422371280633
2207,28,1.981775274177952
2207,32,1.8615560550365233
2207,36,1.7542942969061694
4984,4,6.469678702832195
4984,8,4.146816081149678
4984,12,3.2076528067093437
4984,16,2.70571295594312
4984,20,2.48872011695135
4984,24,2.254749369237876
4984,28,2.0168304123222516
4984,32,1.9260114927874814
4984,36,1.8370238202121163
5762,4,7.625250162655436
5762,8,4.759266577590939
5762,12,3.69492799197141
5762,16,3.0581031042309355
5762,20,2.7007713523656465
5762,24,2.448669389880362
5762,28,2.2577679780171493
5762,32,2.162926953312686
5762,36,2.027282637233267
218,4,8.277712671929772
218,8,5.049653185868362
218,12,3.713648917538271
218,16,3.1093297858776756
218,20,2.770224006790007
218,24,2.4814503775476604
218,28,2.356410215674988
218,32,2.1925304836919044
218,36,2.0914816587848506
2081,4,6.82064203040288
2081,8,4.1000215455808835
2081,12,3.199965525658797
2081,16,2.6270202082269427
2081,20,2.4451090752803104
2081,24,2.2567567155794737
2081,28,2.042952843549088
2081,32,1.9114751099157943
2081,36,1.8283031669350127
5303,4,7.570141355895426
5303,8,4.896603580906022
5303,12,3.7339860875855386
5303,16,3.103147389874779
5303,20,2.765362874464172
5303,24,2.4661225158482716
5303,28,2.282714536536579
5303,32,2.125994487171368
5303,36,1.988634464741744
1282,4,7.523531303647288
1282,8,4.782164661035982
1282,12,3.663940042716992
1282,16,3.073273385758467
1282,20,2.722036337431455
1282,24,2.4671718533167426
1282,28,2.27652353534786
1282,32,2.153652424534594
1282,36,2.0297276983056887
3383,4,6.14562077512302
3383,8,3.8890485800940686
3383,12,3.0557542450021646
3383,16,2.5204999904371403
3383,20,2.2545647231759305
3383,24,2.1009581843692775
3383,28,1.9312853541485464
3383,32,1.806344320577388
3383,36,1.72402181490473
1182,4,7.287720869577338
1182,8,4.481506177754936
1182,12,3.4671113253445514
1182,16,2.945308386370975
1182,20,2.599904646216008
1182,24,2.37005992478658
1182,28,2.197103524319809
1182,32,2.061402397407105
1182,36,1.997305398160961
1846,4,7.2465423581579484
1846,8,4.535273886912276
1846,12,3.556952577581481
1846,16,2.9582086232366525
1846,20,2.634603500875669
1846,24,2.3762778087240037
1846,28,2.1649458757073394
1846,32,2.0619329262742028
1846,36,1.9978456253768666
7145,4,7.624359343162142
7145,8,4.642800726800906
7145,12,3.585344937837649
7145,16,2.9820143006105186
7145,20,2.647952237550343
7145,24,2.389410830166513
7145,28,2.1813418348217533
7145,32,2.0390431770157207
7145,36,1.9357373222099536
5177,4,6.390010100304707
5177,8,4.094235644478742
5177,12,3.198753048487842
5177,16,2.733762674502583
5177,20,2.4123530907087947
5177,24,2.225764580967437
5177,28,2.090953776190432
5177,32,1.9739630756378632
5177,36,1.8773746803175124
712,4,8.754203324461509
712,8,5.139685339826731
712,12,3.8938322283144022
712,16,3.290454308097902
712,20,2.8650927942863436
712,24,2.5651022701788233
712,28,2.3517706719812517
712,32,2.2059947245232205
712,36,2.087028473918601
6665,4,9.256614390596644
6665,8,5.497239038792332
6665,12,4.162115276559017
6665,16,3.5009927352321752
6665,20,3.058285721568865
6665,24,2.7680319337678028
6665,28,2.5112457489553575
6665,32,2.3844075236002453
6665,36,2.2749085567220657
8785,4,7.437302961922478
8785,8,4.512629607757859
8785,12,3.462201684608239
8785,16,2.922564393462823
8785,20,2.6015616714847716
8785,24,2.3669767448478596
8785,28,2.196349436150322
8785,32,2.075720053252214
8785,36,1.9869394070584767
5547,4,5.737095831660627
5547,8,3.7498639369222926
5547,12,2.950950913558592
5547,16,2.4574548206770648
5547,20,2.222000577984287
5547,24,2.042489856997112
5547,28,1.8981141139479243
5547,32,1.7790635420133392
5547,36,1.6899659301600243
1370,4,7.558164298361766
1370,8,4.70174990265919
1370,12,3.554765302383065
1370,16,2.965554522784068
1370,20,2.66150953385686
1370,24,2.3759286479740043
1370,28,2.213506815240398
1370,32,2.0408477456788345
1370,36,1.925874068749903
6872,4,6.857996395645485
6872,8,4.292131969605027
6872,12,3.31436927897223
6872,16,2.7736790668890503
6872,20,2.468958786104237
6872,24,2.263924296366325
6872,28,2.079022393699263
6872,32,1.9645377118989045
6872,36,1.85498897516181
1436,4,6.15004827815873
1436,8,3.7342923146083375
1436,12,2.994665705787877
1436,16,2.6413144221270612
1436,20,2.2439001413650397
1436,24,2.087054518007646
1436,28,1.9256531730316446
1436,32,1.8321976031503078
1436,36,1.7203648488371253
2846,4,6.293810944294599
2846,8,3.935300621244553
2846,12,3.015043590413275
2846,16,2.5256498198229616
2846,20,2.2954962959440954
2846,24,2.119358532030734
2846,28,1.9460716387709702
2846,32,1.8205585994039486
2846,36,1.7281762703572003
6197,4,8.867502663989546
6197,8,5.120682977246886
6197,12,3.9501446372459297
6197,16,3.308146315705556
6197,20,2.940852550327746
6197,24,2.655536298495116
6197,28,2.473183836857595
6197,32,2.3268248945903585
6197,36,2.223978458284815
642,4,9.149867612597598
642,8,5.205941825893008
642,12,3.9236805243890966
642,16,3.319453056746517
642,20,2.9285983229732566
642,24,2.672323657628597
642,28,2.491186431013729
642,32,2.29595727533653
642,36,2.182952412693673
2908,4,6.9709841002900115
2908,8,4.408219635033787
2908,12,3.3966415740631577
2908,16,2.8311561591135583
2908,20,2.5216756175326243
2908,24,2.333899432960155
2908,28,2.1530253298180675
2908,32,2.0322423123676217
2908,36,1.9217077086632133
4515,4,6.208140462719663
4515,8,3.9660233802929175
4515,12,3.071859401386582
4515,16,2.589571573018954
4515,20,2.3525351311563103
4515,24,2.0970311839803775
4515,28,1.9452218213143384
4515,32,1.8205496955697302
4515,36,1.7590213263875745
4916,4,6.001380538172581
4916,8,3.807206491127703
4916,12,3.002923136787522
4916,16,2.5353882480216554
4916,20,2.329416706160102
4916,24,2.141372354303569
4916,28,1.9776903761407338
4916,32,1.8448107101896403
4916,36,1.7275249328435944
5097,4,7.309774543743249
5097,8,4.58643823422214
5097,12,3.5247543476340653
5097,16,2.9604910445370947
5097,20,2.6223295897563643
5097,24,2.399306632666418
5097,28,2.2167685345549875
5097,32,2.081971980139614
5097,36,1.9946679014072233
5626,4,6.9844346035782525
5626,8,4.268042205970609
5626,12,3.2135531976006013
5626,16,2.797051879743202
5626,20,2.3842170085896752
5626,24,2.2476504079752124
5626,28,2.087651989509962
5626,32,1.943780159766329
5626,36,1.857928767401357
2276,4,8.59987440528324
2276,8,5.072604370818128
2276,12,3.822720718155713
2276,16,3.2354891465611684
2276,20,2.790234158767862
2276,24,2.5375657601511037
2276,28,2.3502699089281665
